Run,Energy Balance Model.Heat Capacity of Land & Ocean Surface[1],Energy Balance Model.Heat Capacity of Thermocline Ocean[1],Energy Balance Model.Heat Capacity of Deep Ocean[1],Energy Balance Model.Deep Ocean Heat Uptake Efficacy Factor[1],Energy Balance Model.Heat Transfer Coefficient between Land & Ocean Surface and Space[1],Energy Balance Model.Heat Transfer Coefficient between Surface and Thermocline Ocean[1],Energy Balance Model.Heat Transfer Coefficient between Thermocline Ocean and Deep Ocean[1],Aerosol Forcing.Scaling Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Logarithmic Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Effective Radiative Forcing from Aerosol Radiation Interactions per unit SO2 Emissions[1],CH4 Forcing.Calibration scaling of CH4 forcing[1],N2O Forcing.Calibration scaling of N2O forcing[1],Minor GHGs Forcing.Calibration scaling of Minor GHG forcing[1],Stratospheric Water Vapour Forcing.Calibration scaling of Stratospheric H2O forcing[1],BC on Snow Forcing.Calibration scaling of Black Carbon on Snow forcing[1],Land Use Forcing.Calibration scaling of Albedo forcing[1],Land Use Forcing.Calibration scaling of Irrigation forcing[1],Natural Forcing.Calibration scaling of Volcano forcing[1],CO2 Forcing.Calibration scaling of CO2 forcing[1],Natural Forcing.Amplitude of Effective Radiative Forcing from Solar Output Variations[1],Natural Forcing.Linear trend in Effective Radiative Forcing from Solar Output Variations[1],Ozone Forcing.Ozone forcing per unit CH4 concentration change[1],Ozone Forcing.Ozone forcing per unit N2O concentration change[1],Ozone Forcing.Ozone forcing per unit Montreal gases equivalent effective stratospheric chlorine concentration change[1],Ozone Forcing.Ozone forcing per unit CO emissions change[1],Ozone Forcing.Ozone forcing per unit VOC emissions change[1],Ozone Forcing.Ozone forcing per unit NOx emissions change[1],Forest.CO2 tree net primary production parameter[1],Forest.STA maximum aboveground biomass per area parameter[1],Forest.STA squared maximum aboveground biomass per area parameter[1],Forest.STA squared tree net primary production parameter[1],Forest.STA tree net primary production parameter[1],Grass.CO2 grass net primary production parameter[1],Grass.STA grass net primary production parameter[1],Grass.STA squared grass net primary production parameter[1],Crop.harvest index for energy crops[1],Ocean.Warm surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.High latitude carbon pump sensitivity to global T anomaly[1],Ocean.Warm surface ocean temperature sensitivity to global T anomaly[1],Ocean.Cold surface ocean temperature sensitivity to global T anomaly[1],Ocean.Warm surface ocean salinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean salinity sensitivity to global T anomaly[1],Ocean.Initial Cold surface ocean carbon reservoir[1],Ocean.Initial Cold surface ocean pH[1],Ocean.Initial Deep ocean ocean carbon reservoir[1],Ocean.Initial Intermediate depth ocean carbon reservoir[1],Ocean.Initial Warm surface ocean carbon reservoir[1],Ocean.Initial Warm surface ocean pH[1],Forest.Initial Mature forest aboveground biomass[1],Forest.Initial Young forest aboveground biomass[1],Land Use.Initial Mature Forest[1],Land Use.Initial Young Forest[1],cropland soil carbon.Initial fast soil carbon cropland[1],cropland soil carbon.Initial slow soil carbon cropland[1],degraded land soil carbon.Initial fast soil carbon degraded land[1],degraded land soil carbon.Initial slow soil carbon degraded land[1],forest soil carbon.Initial fast soil carbon mature forest[1],forest soil carbon.Initial fast soil carbon young forest[1],forest soil carbon.Initial slow soil carbon mature forest[1],forest soil carbon.Initial slow soil carbon young forest[1],grassland soil carbon.Initial fast soil carbon grassland[1],grassland soil carbon.Initial slow soil carbon grassland[1],Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Crop.normal harvest index for food crops[1],Crop.sensitivity of effect of crop yield on harvest index[1],Crop.crop yield 1980 reference[1],Crop.harvest index for feed crops[1],Crop.sensitivity of effect of crop residue production on field fraction[1],soil carbon decay.cropland litter input share slow soil carbon[1],soil carbon decay.grassland litter input share slow soil carbon[1],soil carbon decay.mature forest litter input share slow soil carbon[1],soil carbon decay.young forest litter input share slow soil carbon[1],soil carbon decay.natural decay rate fast soil carbon[1],soil carbon decay.natural decay rate litter carbon[1],soil carbon decay.natural decay rate slow soil carbon[1],soil carbon decay.temp response[1],soil carbon decay.e0[1],degraded land soil carbon.degraded land productivity reduction factor[1],Land Use.forest recovery time[1],CO2 Forcing.Atmospheric CO2 Concentration 1750[1]
Run 936,4.150178529009044,33.69661951735754,130.5491118257248,0.6640640743944112,1.5689838225956247,1.9504723693602948,0.6211672473921195,-0.1566530534852277,0.0107371667580853,-0.0052669894028494,1.2566527079989769,0.8386320550794668,1.1650285193247842,1.2932825576309972,1.6624059395778137,1.6212574040216226,0.796019493449844,0.859498193407487,0.9370870703383358,1.3072640489549676,0.0466081651242937,0.000246275837168,0.0012388994144589,-5.308120328035045e-05,6.90813458892031e-05,-8.100538383262828e-05,0.0013949496384598,0.0005402668601686339,0.24281358094708008,-0.05613639416229664,-0.04648538111466271,0.0963539289423188,0.0005403001699435295,0.07391969669983232,-0.023737289782703338,0.87339662894272,-3.7583988389881966e-06,-2.2864403175486655e-05,-0.30113661801913866,0.4527192832800594,0.8037312521635263,-0.037583988389881966,-0.22864403175486656,591.867550974,8.32901220689,28451.9842777,4859.40776961,2467.19022546,8.15043964205,635.122785447,67.5633098279,3988.04777773,632.479547273,9.17144508551,8.71901295094,0.00239047003627,0.00161946901219,233.668159271,23.6006624029,111.371021319,15.3490723091,139.000935899,84.0140698782,339.0347945762519,519.4679604366063,456.5429039119272,10.520950200062716,76.24442565138213,10.819696810439892,1.4357165696924412,5.617058483818759,0.3857476340615892,0.4032409613373415,0.0833486082496367,6.429193035650288,0.6498548812737552,0.6658627588852462,0.0197340712689906,0.0144201490349336,0.0167918731186941,0.0138799886909626,0.0348209465891149,0.6917146367950748,0.0010098046393693,44.23348753451573,297.0851496066407,0.0406492467852551,63.910085995257845,278.9370990747068
Run 937,4.1330336663445495,17.862489256245418,214.23703081150276,0.550155647097727,1.7450326859005316,3.102936389813445,0.924274886576451,-2.598158963456085,0.0093402302310053,-0.0002740922843052,1.0441422299679182,1.0089804561109983,0.9426377067826756,0.9638414206310232,2.237087890181574,1.289539961953653,1.0418010586198796,0.8769465690242205,0.911587860168132,1.1982954990342436,-0.0243449944406152,0.000314128577485,0.0013975632364517,-0.0001245278821963,8.969283993167336e-07,-2.6766467998079564e-05,0.0016638258477734,0.0009760756483772264,0.263602285604369,-0.02624324067048843,-0.03746953631593712,0.0775683012286066,0.0009170206776341859,0.03951157812684462,-0.04590821202620379,0.7390035929364347,-1.1435461097366413e-06,-1.93996190659385e-05,-0.05202700558740353,0.5879569552609432,0.6941484238335385,-0.011435461097366413,-0.193996190659385,626.122609437,8.41476191348,23990.4112999,8984.66024408,694.218252843,8.1451102177,656.387663649,64.3995693252,4013.42127983,607.106045174,12.5863373473,12.8430029319,0.00610431463673,0.00360943829542,297.665799463,28.1203555764,174.286463075,21.9471788579,178.38373802,111.584448188,95.24712889407208,951.2379989010064,493.9420508742221,29.987584250374915,80.67991036412134,13.826509650109475,0.8876107021662397,8.514599171842121,0.2378112537500505,0.4021643925395894,0.0632162670602063,5.667828444208261,0.5646831899114385,0.4776311211992092,0.0186869294401361,0.0123661571685969,0.0237849758594266,0.0191176833903385,0.0324948557379535,0.7315220418438906,0.0010245821014723,58.84901871860672,300.88533089533274,0.0809788024719211,61.49232888782867,277.0872016251293
Run 938,7.334767073207471,78.16017465718323,173.3409775633574,0.1631368221822321,1.7531472087847486,0.0326867028705968,0.3672724340430653,-1.2873045043392677,0.0274083767856235,-0.002838858945895,0.9708628464899148,0.9968778372873172,0.923065714808186,1.156805444789769,0.476141690653903,1.1897436419915983,-1.3848292363207817,1.33685479401201,0.8594876500403107,1.013914451780803,-0.0292034586241918,0.0002945680684087,0.0012082567982987,2.8511127657129468e-05,0.0001254049614,0.0001563824106424,0.0013280627748974,0.0007522080572198203,0.3119644346381282,-0.021154962169338917,-0.042816961623214134,0.11965568896538109,0.0006996631922362634,0.05969580296109142,-0.0416746247496077,0.8558416301997588,-2.4867516566810776e-06,-1.1339260893645308e-05,-0.009624684744490963,0.507745575651788,0.9396581856313897,-0.024867516566810775,-0.11339260893645309,323.942834191,8.31184834307,25047.0694882,8386.03218278,555.911925685,8.15613846832,622.044878083,70.3342163722,3966.68005968,653.847265319,11.0981281841,12.9457248877,0.00581693128266,0.00383845978115,256.315409995,27.5313712322,167.391967576,24.1511038006,154.860696668,119.377237413,76.52203608812877,895.8757219994321,248.83522222155656,18.814676795487983,82.4301567516469,26.552275509130304,2.4552277425090896,5.314739390498322,0.2469883327593591,0.4145987968894187,0.0660081699122522,5.756120357729381,0.7308128531566237,0.2379395742195488,0.0190158708391183,0.0152058084625623,0.0233600479496078,0.0243993148485077,0.0281534289815007,0.7955476810581411,0.0008085245688592,47.33415928057282,309.1775187911882,0.0886726635794153,65.97627966239475,276.1781806637388
Run 939,3.647546901192326,25.584764986230876,39.860618422686805,0.9028203771925092,1.1185062010548956,1.4249125962799656,0.8564798828082445,-2.823377476382706,0.003367812029372,-0.001003473927935,0.9965993525465512,0.9742530430323458,0.9597224915854666,0.4582921541721664,1.8143579254462403,1.4389278674904198,1.8756521976798068,0.7751852408010648,1.0667819584237968,1.357373077498147,0.0431910353542062,0.0002247309136111,0.001371305874411,-0.0001586594652295,0.0001234580135067,-0.0001266766191656,0.0019747497269769,0.0009124110218678441,0.3373744388164951,-0.06975778842041108,-0.04967616002515206,0.02887957791076637,0.0006414029105877126,0.04831754642254456,-0.039596194393327545,0.7753874762116209,-1.5255338687929352e-06,-7.104260197250822e-06,-0.41464823683675894,0.40485759962271917,0.4101308711461371,-0.015255338687929351,-0.07104260197250822,129.108556499,8.29104042757,25562.3805618,8680.38268135,1798.62085026,8.1588931735,670.577464354,50.5089496568,4098.40378019,522.123544812,12.8838086701,10.2483279747,0.0037036165189,0.00149647914929,314.649107653,23.2841668547,142.092885224,14.8068578632,184.408063774,89.3578619494,247.7874982573657,910.5983714718716,98.68687827292064,16.451110974566035,65.51809633029492,13.719405566671842,2.7143077368472635,5.299106423361891,0.4752386578786186,0.4132743651336882,0.0969121365368538,5.688798991583697,0.617616059799727,0.2359687022971651,0.0131472881838092,0.010190148416225,0.0189192034457185,0.0110644061534625,0.0313244831127089,0.6468365518882769,0.0010111962837435,50.12888793586303,297.1606111545061,0.0473592789364748,52.886682896179295,275.89018981140373
Run 940,3.7872190718065273,15.723587173195128,39.36358436416656,1.342599372866664,0.7130952315641618,2.35236625583335,0.985311600862971,-0.5374603770633976,0.0095070530525708,-0.0032894185085437,0.8574518160928744,1.0130773271833289,1.0134026099436853,1.7812481711553556,0.9669379944579496,0.965004245284779,0.3217877993522619,1.1362536313749263,1.0208802746196697,1.110603561410449,0.0546310469242901,0.000281035842548,0.0011696512636622,-0.0001619485523771,0.0001303542893222,0.0001187967013534,0.0014495847562725,0.0007128806262009706,0.25737640710413506,-0.03127570409647273,-0.04038983475458832,0.023392410709507608,0.0009194529114321794,0.036518382751160046,-0.0265570657759124,0.6977064688904311,-2.722716242794176e-06,-2.0437265482644157e-05,-0.09396420080393936,0.5441524786811751,0.37812239580546103,-0.02722716242794176,-0.20437265482644157,377.834024277,8.31108697078,23637.7242581,8154.14047928,2270.76650481,8.15349391303,630.567815168,64.9153126487,4002.29151691,618.235808086,13.7542752471,8.6161087165,0.00148607156233,0.000749281000516,314.517500256,30.9455248357,112.785384383,15.1999927991,187.987380471,80.0169828313,312.32690824627804,845.4151659131013,290.1784254447771,21.90526714942133,65.41947623550983,26.305697756326424,2.7775213032520583,6.090406015838778,0.2281697913708277,0.4432496291403791,0.0892911166382973,6.3539616865658575,0.5154894130254469,0.2312827580351724,0.0191160179746198,0.0122685204037065,0.0163247720864679,0.018072517460419,0.0291454022374721,0.7689333914500007,0.0011059914837607,58.82040873686505,306.81887265548346,0.0187229962621075,62.40963002091524,278.1208628439668
Run 941,2.893608557421176,22.22245402228004,56.731091256085975,1.0201533955467172,1.8996093440378587,3.2487652027865725,0.955680851383676,-0.063395105340123,0.0131508581994551,-0.0003306373165117,1.103787026144422,1.103698038960546,0.683952656133164,0.9263268320459508,0.7714851858947795,1.8384309730846344,0.8765058008510873,0.916789427626572,0.8469378550648523,0.9260569246559942,-0.0369878506676698,0.0001951269507669,0.000724490192141,-2.5633707677324737e-05,0.0001860389717214,2.7463917759774035e-05,0.0010486065352498,0.0009711400726222949,0.34899145317333113,-0.07216044909098625,-0.046666211510401526,0.08161520822885814,0.0008897150190776224,0.013619607104516268,-0.04897674970930283,0.888580048059619,-1.1731595642662304e-06,-5.168091137778133e-06,-0.4346704090915521,0.45000682734397723,0.7177553813350057,-0.011731595642662304,-0.05168091137778133,603.417145096,8.32518669753,26191.4882601,8358.39030806,938.227123614,8.15350591648,661.037103975,54.9318407037,4070.30577607,550.221548928,12.6151898486,12.459919304,0.00484684202342,0.00201103834625,310.536272691,24.769116562,159.547942298,19.593875389,181.702453837,122.945515618,129.04656939237427,902.6172672196876,465.01460332815975,15.34477744878248,76.26881461473982,11.132661138016047,1.0054893399550318,5.569671446039873,0.442398038844273,0.4471210578575622,0.0671606094199629,6.457011394613212,0.7496363670558849,0.5905878185814044,0.0122867221315022,0.0164437732373117,0.0174216761864466,0.0247664240218008,0.0309450132216284,0.6375426074713604,0.0009072554478278,48.29263775724651,297.9820108154045,0.0624394747956111,55.69596575987864,277.03752913789066
Run 942,4.903337051902416,10.56888010838055,102.68192715355175,1.0900762856706976,0.8514671951076935,2.155334259068596,0.5578127843246585,-16.53314670442797,0.0001086043900878,-0.0054331319500781,1.147783755038976,1.0756190519306443,1.1029936851288968,1.142000286552972,0.6461380482686749,1.6028080104672455,0.969930097291253,1.082414740258382,0.987315467191172,1.1423218728704725,0.0050516934423177,0.0001481677627778,0.001386743784564,-9.76810554736733e-05,0.0001188778209294,-0.0001633915775696,0.0020472569377989,0.0005257649827098063,0.29201712563078563,-0.03827046632968584,-0.01942971860169354,0.045986149812302014,0.0007954961316198775,0.0515735463588908,-0.021720459806367637,0.8451486201142944,-3.845410103741162e-06,-1.4663812394869057e-05,-0.15225388608071527,0.8585542209745969,0.5099192072384284,-0.03845410103741162,-0.14663812394869058,271.806638809,8.42674951506,28684.6786036,7767.49121681,707.43574671,8.14093385069,626.492794091,63.1345822905,4011.68735729,608.839967713,14.6943722412,10.5059167788,0.000972508682456,0.000360434366206,328.061097885,31.9831544918,138.021389174,17.6017027791,196.274260048,97.5434117935,96.94132964880733,780.7806230086524,215.14812964965984,12.471673507400162,56.001804120216114,15.501031995548525,1.1620155635678695,9.280549344981097,0.4046211367188178,0.4178321199673573,0.0908909543150787,6.197600080612965,0.6237971138296294,0.5532026578583414,0.0147507650856489,0.0148988083472872,0.0208809814903239,0.012234687952538,0.0266731412393299,0.7477094331989267,0.0010587502739497,52.06597907978096,291.7383530818626,0.0116574313691209,61.411329393837015,279.47888678011543
Run 943,5.346155269358476,22.419583173922685,94.76300005040406,1.3308000017211454,1.077197489327958,1.6000025697905538,0.9772938812080464,-1.925954566358412,0.014571476265531,-0.0041424997649381,1.0164335340199178,0.966193857820872,0.9684083275488032,0.5926663665856576,1.229321933992367,1.5098565127504795,1.6961659701910647,0.863515625092525,1.123794398941995,1.3646571354701986,0.0070668501052775,0.000252000125599,0.0016932625575605,2.8287270103477828e-05,5.711729737676799e-05,-0.0001761019114645,0.0011748895019265,0.0006384187857573044,0.31525802038353923,-0.024183208120718204,-0.04865696734731554,0.052888864157977694,0.0005705500328922167,0.1075048780983509,-0.04388090611094974,0.6452023847659158,-3.1694872854561737e-06,-1.0790329936076795e-05,-0.03486006767265165,0.420145489790267,0.5501850409215365,-0.03169487285456174,-0.10790329936076795,390.493167789,8.26926232612,23502.5210582,8948.21339937,2501.09723381,8.15335049036,642.818949579,73.1814299005,3957.94658635,662.580738649,10.0114681731,9.30789869447,0.00500447736657,0.00226109986735,238.55562931,25.7426694256,120.730513314,17.7399084133,143.877402763,85.4487609565,343.99244081398945,925.4174553069378,296.99360525508445,29.806681028163723,56.47080412060038,12.75661297748399,2.78109504116839,5.7454002565241575,0.3747670969727541,0.4235690890805509,0.091296599454315,6.406534800832856,0.5813510618867507,0.6435702457376353,0.0129348883739928,0.0118208094427412,0.0176665645101677,0.0207767166287748,0.0309058708743294,0.7982751139210233,0.0008760735834466,47.43534766004214,301.4045207743279,0.0818705944597831,67.06975575534207,281.60378721665853
Run 944,4.949907176659966,10.600980943873656,88.23831895700584,1.1393958684704304,0.3744313156338413,5.673529754236304,0.4362361085914634,-1.951298727703648,0.0101593505623299,-0.0006899200616466,1.136696339968858,0.8453254368350028,1.1482281951921058,1.406804598945252,1.0342515464587572,0.4148256106593139,1.4508833550086486,0.8267795930703836,0.9976985818395904,0.5661484819683469,0.0231870907879243,0.0002354476075784,0.0020445798564538,-2.093988549866827e-05,0.0001076226774475,-1.4748752052810074e-05,0.0007554362681697,0.0009397798074167626,0.20581127565834004,-0.07415467106909042,-0.022606899019575504,0.07598595413421778,0.0009930738178082045,0.08336028691984729,-0.011057395346924556,0.7459883597278218,-1.361321155499424e-06,-2.903145405694333e-05,-0.4512889255757535,0.8108965147063675,0.684918065782937,-0.01361321155499424,-0.2903145405694333,370.851885454,8.26234156088,25470.7098392,5753.22596343,2796.99716487,8.1607227489,630.673364191,69.5881710676,3974.43519898,646.09212602,16.132455463,10.4307677466,0.00639715219624,0.00294764725727,361.405112279,38.0939310082,138.836365275,19.2875307318,218.049557775,93.672952106,385.54150603127175,624.5830692171891,281.6168130057781,25.076393076263656,60.42478182783242,20.10172094364306,1.170810054215273,4.010972135753066,0.3660602299091688,0.4230377251722696,0.0971463402295001,6.279673264721573,0.571899842856066,0.5781615154608187,0.019952528047171,0.0137608631486298,0.0200342870387128,0.0212307954999441,0.0261837254033859,0.6111417366913261,0.0011369941618267,48.22883897565497,308.912177289183,0.0694569832845103,65.26420912160162,277.004389473896
Run 945,3.030472304115494,3.261808043353746,198.3329613928444,1.2538634021426296,0.6674727226882705,3.982071496519973,0.5674882797548033,-2.1861319856522985,0.0067045015171333,-0.0001724894336357,1.2246397815221948,1.0762557864734097,1.009967825981872,1.860891962124955,0.9032929997018996,1.0547837693678046,0.3941934194964647,1.210410628436958,1.073995705248469,1.0245379546603552,0.0756396322261694,0.000304141325212,0.0013051165818596,-7.420788400550259e-05,0.0001003592458432,-0.0003255202900377,0.0012309587577848,0.000984944129777399,0.32992241972484304,-0.030751871799711998,-0.03206694920694253,0.0877109371266268,0.0008345253837689138,0.057237147797346316,-0.018576556315512173,0.7740374727867773,-1.0903352213356048e-06,-8.346263379192822e-06,-0.08959893166426663,0.6689957618958622,0.753313799905323,-0.010903352213356048,-0.08346263379192823,575.559079159,8.43921823879,25000.4865249,8508.24307216,1932.51825441,8.14331187056,630.919795197,71.1978123563,3965.00796133,655.519363672,14.4287957188,11.9473880283,0.00724202355861,0.00330022611193,323.756930205,34.8307096037,153.10702695,22.3876207048,195.459282371,112.134221507,265.0020283214675,829.2847047051735,457.2071527651469,21.83394198173909,57.88533372712831,17.250248342033846,2.8972529564461613,10.744798689366998,0.3261541475396326,0.4138765495803382,0.0979843942696259,6.163099895164439,0.5886942440337047,0.16498910124825,0.01469076738143,0.0134698833635107,0.0184502180694627,0.0207633563967086,0.0290032825057726,0.7435253645001139,0.0009296718503177,58.38501829574388,300.4451331332556,0.0872794870445905,66.2331123114574,276.9844276897128
Run 946,4.990958318247671,52.14645815713622,283.58666723712633,0.1362032664892003,1.9239998348506056,2.098309170634547,0.3457104103672139,-1.5103401985831184,0.0053812734856906,-5.753868867789183e-05,0.8404546478487822,1.0489526106670048,1.015577373364908,-0.2159275074012836,0.6334185199848197,0.8237798789792568,1.8417604985587712,1.003686594544076,0.8831800045272213,1.8420319583741445,-0.0299124548584782,0.0002016427315617,0.0013289580570381,6.544744170615565e-05,0.0001356525442191,-3.660690541560623e-05,0.0013501040986716,0.000994977692191035,0.23505184678631147,-0.045435912963098596,-0.01937219640687519,0.10687398674317913,0.0009939576103007506,0.04561069262374954,-0.03500762733959204,0.9336739527574469,-1.03013384685379e-06,-2.4158025535614755e-05,-0.21196594135915492,0.8594170538968722,0.8650982560018783,-0.0103013384685379,-0.24158025535614755,91.8587088137,8.33612167511,25652.9443207,7005.55599068,2313.56955346,8.15017772006,645.18503394,76.2128948901,3941.4301108,679.097214204,11.6322242755,11.1438672963,0.00443214251163,0.00157288744091,281.029101977,31.6547522076,152.984057115,21.3006530115,171.033947563,92.7338917266,317.8998879423379,748.7756256245668,70.98096146494211,23.003588442151457,87.49286420097536,28.94246637201802,2.1067614631624134,7.242839044187778,0.4441159422062538,0.4084326687065545,0.0909657905451556,6.448553912943224,0.5085279898104185,0.7473671838161255,0.0121326673799456,0.011414673792886,0.0237735520804976,0.0178624459989124,0.0332826421202135,0.6347436359035039,0.0011268381925714,48.28129765186329,296.835999946257,0.0609638745823109,68.78952954270252,278.626593785267
Run 947,6.103486991809894,65.05217439093389,70.58634454497812,0.692637017419116,1.4237462467025914,0.3450198440691485,0.3402873875740444,-1.1662699252524868,0.030060791612064,-0.0027893939534274,1.020452748605897,1.2312553260763277,0.9018638519365328,1.8383896735831131,1.553112880728246,1.0025204569378554,0.7544194079562538,1.0186621767518216,0.9852042735040674,1.1239849309801966,0.0117245430059091,0.0002301756185107,0.0012984570481919,-0.0001787658640795,6.511168464243944e-05,0.000121066358378,0.0008696160858438,0.0007565256463698065,0.23323510220699667,-0.06825075969101924,-0.03196796082095053,0.09374815311676475,0.0009140684033180018,0.11755205192887987,-0.019897050060764098,0.749671723594683,-2.4608461217811606e-06,-2.446081629883389e-05,-0.40208966409182695,0.670480587685742,0.7885308931811277,-0.024608461217811607,-0.2446081629883389,499.673429673,8.29080455706,28898.1359218,4894.39756995,1851.79410547,8.15270206064,658.223091251,59.5686641277,4042.21462367,578.312701328,11.494488825,8.67319281335,0.00705453975399,0.00304221892407,282.12213111,24.4995372797,123.268703353,14.3436207566,167.620376601,71.2429350801,254.6402070079397,497.8269594624043,381.9150422742799,25.903446508827457,51.23897771148753,10.88943949524798,2.576249481840014,6.516172448409405,0.4396613418094021,0.4319550778252267,0.0553628181798614,5.709348575571737,0.6897775245665505,0.36797781246274,0.0168642122872396,0.010526579533048,0.0212193309059391,0.021019847108385,0.0294585348086229,0.6391687491669111,0.0011479692629356,42.266107966267214,300.003636676189,0.0995514234741583,58.553318711029846,280.267197264705
Run 948,3.1205966672892416,13.37312313440476,373.9712107553922,0.5333823312068101,1.629301064598576,3.305611892803322,0.6673539768937286,-1.2057500899729905,0.0215757976404134,-0.0010697983943776,1.2444307082551276,1.0462867465974357,1.118756495218458,0.417713884531816,0.9032421263633392,0.8008097792511029,1.7615830875354437,1.0394982903286616,0.9492106693794824,1.2585520409357065,-0.0560877227625924,0.0002044001451526,0.0013787810796375,-0.0002342075399817,0.0001021868414375,-0.0004360307053157,0.001971530455669,0.000906621840824722,0.3126670502583197,-0.06590389257187373,-0.029356055314070952,0.04343473073662774,0.000998940082567084,0.058809417584139434,-0.03741352454950018,0.7400648289278108,-1.5602689550516684e-06,-1.1222158290280049e-05,-0.3825324380989478,0.7096591702889358,0.49503592929699514,-0.015602689550516684,-0.11222158290280049,574.073220164,8.34335686446,28019.3640739,4077.99963206,1679.17856614,8.15266200534,664.093331807,48.055240935,4112.06546522,508.461859775,11.5259229262,13.2503579854,0.00594619107225,0.00407249916996,290.241785772,20.5483798504,180.002984526,18.7584785345,169.348527845,120.162796483,230.90108569648123,428.5262614684908,444.400884891981,25.330382989517407,76.51048358928941,26.710223337845363,2.4095384590645583,7.124877708555594,0.2974551877347072,0.4411854017956394,0.0538240154287536,5.509973457075644,0.7366582256943427,0.6333313645286663,0.019772269006748,0.0141523235900772,0.0227017847198295,0.0163226017005976,0.0305070798558297,0.6341328099074545,0.0008781890426662,43.79756003185807,298.13834082284427,0.0829871520242905,51.44317710923289,276.3154515848116
Run 949,4.791291025038284,5.341135878096136,149.0117002861208,1.4876630938509483,1.387097206014686,3.3245241418185243,1.037162140177664,-0.7039148186702189,0.0323596883393742,-0.0029166088334041,1.012937347579588,0.9037552737984228,1.0891579887480076,0.519455833012942,1.7425693235552018,1.0817369378772046,0.1690632937880937,0.9918709007035384,1.045789831971117,0.864348743357156,-0.0316878799730685,0.0003067223483791,0.0014671982036301,-9.692008162411324e-05,0.0003020976871254,0.0001094621144286,0.0010977509524986,0.0007454215996874033,0.22126976046432542,-0.05121553345034492,-0.048372256193831564,0.03337152886796819,0.000580779605144931,0.02438429513688949,-0.010011957167466647,0.9262452634759583,-2.52747040187558e-06,-2.6455039922612433e-05,-0.26012944541954097,0.4244161570925266,0.43633391839648106,-0.0252747040187558,-0.26455039922612433,502.276405795,8.42799641828,29553.4533134,4978.17603913,1754.52888463,8.14182368594,667.681177866,47.5189281925,4115.83836704,504.688957962,15.0210731655,13.7215726665,0.00146802837368,0.000778539284878,351.223570016,24.8761898658,185.950668869,19.401857885,205.675701038,124.376476276,240.4894282616754,492.6742083227981,397.7165612606851,16.4753396185928,53.54560869250107,23.622841672122952,1.6139610440896717,10.779621758572803,0.4442084840158146,0.4123603453369308,0.0745864592078561,6.205857355719981,0.6591038130944504,0.1462175112106081,0.0164312576344186,0.0123338862134149,0.0208463813447573,0.0169883385027926,0.0294566288542048,0.6944738997164254,0.0009083932609155,59.11947238601461,303.2720007621507,0.0168575715745738,51.08183676833339,278.7254621401197
Run 950,2.051295996458736,24.25707957815138,27.229487229682483,1.0069688812076052,0.4165122673501955,2.103605512990679,0.4490690818905687,-7.133593686909402,0.0020885778962616,-0.0035765575395231,0.9579357214282238,1.1209699454949982,1.022851672057681,0.4278767863753228,0.5971956767892854,0.8383657104954592,1.458746768858881,0.8529538396207955,1.0638531902193988,1.5596134166978652,-0.0345276687390657,0.0002152634852294,0.0010249501807558,-9.158587629202498e-05,5.7906194259001176e-05,0.000204370768349,0.0002468789093791,0.0006878174794612284,0.20829592514556025,-0.03682196687360234,-0.03500674970173447,0.06159935218673285,0.0006688463368575183,0.10631328300096304,-0.02947941761064144,0.8926734243065984,-2.8730951232326294e-06,-2.8617345809073296e-05,-0.1401830572800195,0.624898754473983,0.6009962210892749,-0.028730951232326295,-0.28617345809073297,449.642422975,8.41540024932,25841.8961119,9065.4785278,1387.15405922,8.13974216329,669.071006946,51.6181019948,4091.55511402,528.972210976,14.119972234,10.2380548944,0.00158632848603,0.000553486533067,340.91015209,25.6277901748,134.064067784,15.2944665354,198.874756439,99.4611932345,190.01806585646275,912.1765926197731,354.78157277860976,27.75492704412497,71.03361287080384,14.577199065087058,2.9838887014364373,10.70350151564572,0.45032020326103,0.4243862923799439,0.0923063548471064,6.2684103684811125,0.5620046153932061,0.1288629468906651,0.0129448001926068,0.0154232699552241,0.0168907056946276,0.0198014191917118,0.0300791390398592,0.6074897276443781,0.0011084842435408,49.45159487509375,297.1681441778583,0.0187099629194133,53.57766374713145,280.9921319840372
