Run,Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Forest.Young mature forest biomass ratio[1],Crop.normal harvest index for food crops[1],Crop.sensitivity of effect of crop yield on harvest index[1],Crop.crop yield 1980 reference[1],Crop.harvest index for feed crops[1],Crop.sensitivity of effect of crop residue production on field fraction[1],soil carbon decay.cropland litter input share slow soil carbon[1],soil carbon decay.grassland litter input share slow soil carbon[1],soil carbon decay.mature forest litter input share slow soil carbon[1],soil carbon decay.young forest litter input share slow soil carbon[1],soil carbon decay.natural decay rate fast soil carbon[1],soil carbon decay.natural decay rate litter carbon[1],soil carbon decay.natural decay rate slow soil carbon[1],soil carbon decay.e0[1],soil carbon decay.temp_response[1],degraded land soil carbon.degraded land productivity reduction factor[1],Land Use.forest recovery time[1],Forest.tree net primary production in 1750[1],Grass.grass net primary production in 1750[1],Forest.forest aboveground biomass 1750[1],Land Use.Initial young forest area[1],Ocean.Atmospheric CO2 Concentration 1750[1]
Run 486,161.16154513738041,626.9488606973373,134.63492321022042,10.680407877575762,74.93320963534667,25.559153005081996,2.88340569312715,5.305472517351363,0.12823878901292773,0.6508367577237054,0.4172528680806907,0.0822559850909794,5.583903599905322,0.5257989992297837,0.002524479177932498,0.014240771643406452,0.01278249540752301,0.02207556591990866,0.02185212640133831,0.030414903918933686,0.7919407013341917,0.0011030633410510824,298.218681807555,56.170685208993596,0.01895521570196594,62.13407608013089,0.0075028761849774885,0.004863302106421311,576.0893176663609,95.42150868265144,278.8156092764266
Run 487,97.20384323020903,671.9973970178394,193.0143812013342,23.062486860068887,76.06097964188312,15.43852585123531,0.3821091757253924,10.082386446051744,0.1009388903881352,0.3400475276253951,0.40392263053811606,0.06398479093881725,6.337572278806286,0.7175500270925441,0.4973821314748471,0.01242568396160648,0.015886445218956474,0.03452865976899452,0.0307638057543708,0.03262521686804652,0.7026324492686067,0.001128224253530123,297.0647903357306,59.97705278010431,0.050600063894530534,50.9410195473772,0.005253660681801144,0.0035274826317695197,591.3040311030743,110.78745561259313,279.71073715469635
Run 488,203.2767590998745,372.23591772281156,442.0111982926162,10.253089656356128,54.57637109587992,20.812566437984685,2.8999891862950014,9.98033991357915,0.3909050600306643,0.6908259672396866,0.40828492910405534,0.07356187337563866,6.3067315846161085,0.5329758186802956,0.04453020446915665,0.016230588397137563,0.010761743169567808,0.025571731613320884,0.022557783431256535,0.030112624199338134,0.6946309819163625,0.0011360328321405402,295.5412366135899,55.208710417338416,0.07017815455092036,56.34937644747428,0.006054796409918591,0.004023319625032804,552.6475836842063,277.10498707038164,277.5892635153484
Run 489,439.37324476634467,761.8025292717819,490.9888686165662,10.074064870120234,70.2469633463671,26.222982630527667,1.90547108950157,6.992910191785511,0.17651969509881338,0.3970663827129233,0.40663412726747916,0.06442879051747558,6.225511590189182,0.5317036074660956,0.299041011303239,0.012161627659073797,0.025540117970143508,0.022412698738952318,0.021895607148613813,0.030185213039286986,0.793458779041053,0.0010038047599650504,294.7162671136105,55.277523683239274,0.08345789778400184,66.00982471653666,0.005689819191136384,0.004367793748189213,655.0624323088111,238.98534119975557,278.7674760752413
Run 490,496.91668749135283,325.3744854785029,180.91229163502945,16.18431759278539,73.30519756462883,13.915816311593447,1.3678924775029162,10.375122425097478,0.2076873786558128,0.5501046987519971,0.4497699868370069,0.09788879126112222,6.276366919590935,0.5620717268199984,0.5005096286113655,0.0203159643914207,0.02656770835832019,0.015867576149279878,0.024073881589543503,0.03211675523663225,0.6020928819753698,0.0010990726018216552,290.36693457170946,55.554154677315964,0.038852542576119455,65.57246260246696,0.008937376066632492,0.004089251117730103,533.1428017607182,124.75594244761258,278.5549390083764
Run 491,386.89844535212274,631.0532176623367,162.15933567609983,18.0210420710307,58.089516293360504,22.570871070476155,0.4008264798940523,4.463001363057022,0.14872884292393668,0.3100765066119054,0.4369374295458896,0.09894525762904804,6.1424843671019635,0.5468054341238662,0.3496356713628781,0.0270863319301465,0.02955611711937455,0.02041410701231839,0.024238812417678758,0.031318971157823616,0.6407662502929974,0.0009438221880650037,297.0563835006725,59.92188084317971,0.04880591575563942,63.61685689819498,0.0071618102881068554,0.004497250844002093,629.7881630182451,235.1867291251899,278.13246446939803
Run 492,125.1476204053472,975.1324308691223,347.78179174484325,10.749092678197577,53.5008296326734,27.257326201621503,0.06791438698891772,6.160299257869803,0.1842684937698442,0.652155984457654,0.4360031163250771,0.08340269716409107,6.24953272652144,0.6125662841974573,0.28864976248594565,0.011497086338098633,0.016240079228266993,0.024471213860792984,0.020960692510364184,0.03241584983380624,0.736506730604761,0.0008120197849293055,297.80503022357453,55.25931520003151,0.08451785121773892,61.309785481469724,0.005344636877119095,0.0037503778197788824,633.0800055712609,209.142335136165,276.9135150370836
Run 493,302.06477108358456,403.09279714336634,107.77104830961912,29.11551612610273,84.9293430438797,27.696420958668718,0.5310330962776313,10.983650788714186,0.10493267173809345,0.6770785166986948,0.40422168417525906,0.0999613373070387,6.4701889278941,0.6014470717752685,0.1674751270567873,0.02107449196578169,0.017588259723802444,0.0191207248536742,0.010020330934971932,0.027364319298547136,0.6302935677512358,0.0010448612608741385,297.8320790110633,56.69251889316843,0.06408224992745952,65.01906293099088,0.006849169517407954,0.0039047023903456633,637.0956796957031,176.84173921936315,279.3369516994579
Run 494,273.7563096919308,784.948754541561,419.2240456384373,11.589227186617777,88.20633521469803,21.73791609790411,2.998564570383014,4.681986455915169,0.39557462705847424,0.47914577002424236,0.41512204300241556,0.07736995141304796,5.769480691422462,0.5642833937496675,0.26752087098411437,0.010316706039125465,0.010434991537684027,0.021178507844990754,0.025999590576621864,0.025820288612000312,0.764883548937887,0.0008231991496620838,292.68218770075754,57.08653815529408,0.06924394320414659,62.032694990778324,0.005001390626293663,0.004934032463340725,524.4841121330177,252.33457607886518,281.02346274519834
Run 495,306.31746088226663,427.81823815547637,319.8528579115105,11.132153285098356,85.80595576403996,18.69747354920291,1.3840168434156919,10.296185386885993,0.38426020817342055,0.6078476697822359,0.41516002810698033,0.07936758576503751,5.658645742355874,0.7232632967046966,0.5189195848341377,0.0263898972833103,0.011138897706618793,0.01994197203246863,0.023549192829450803,0.032310437136945855,0.7219946912000005,0.0011101851120444276,299.8558229719014,55.97694628155244,0.01833235468466302,61.37749673702176,0.0051248399074986135,0.004022906076122145,503.02897093749107,273.14105035533953,279.3802055297456
Run 496,366.45966025118264,787.8382150155854,119.17896925847774,13.649980745304111,80.63731041386467,28.578071474542696,2.620427029595758,11.322429248300505,0.44415491679730656,0.43041919930644906,0.44230608141941125,0.07204117536480409,6.478765744153926,0.5218847961311601,0.2747301385568408,0.011310190304688645,0.014405171490240197,0.023866353256628038,0.014156460542170627,0.0318278671600385,0.7207911914136136,0.0009453332400650954,292.43201951642453,55.66259151724283,0.025924877199386263,54.64901053354559,0.009125386088507674,0.003689576306270359,539.6253363121394,55.55652451172847,279.84756400363284
Run 497,242.20436059526878,565.0278944228814,76.46953475717199,29.810373741632766,88.02548013012665,26.004965475313107,0.9062273502817099,5.9716668771427095,0.4125288068738413,0.322086565083375,0.4004489648172021,0.06107019237626216,5.927430865648403,0.7236749922410177,0.36598910198170576,0.025927940977517022,0.013059337578754052,0.03431196470712995,0.02757426530172114,0.026673344819259533,0.6598438198735206,0.0011404159040242791,295.8339552414079,59.32544132805675,0.08476429315636719,64.32898282661952,0.008035777596040405,0.004988322835433791,681.5190327146208,163.61028336090874,276.80882522945166
Run 498,419.07641561091805,660.6285146565756,70.42982633398533,21.272424311466988,73.5337404371328,18.059791002642353,0.7355313307896479,11.18050725227952,0.44172000698546243,0.6939599260112693,0.4066735798884147,0.0709405593242777,5.997109122657003,0.6787760707593322,0.4638860621124128,0.011085513064117501,0.028961827922384463,0.016090452848142096,0.01036410624049327,0.033735511718418446,0.7588008901868363,0.0008580197648131332,295.1526368654971,55.54745118184622,0.022089587734405666,51.03895530804062,0.009161609129779865,0.00480873432705637,580.3128838324233,102.54236641977997,280.2139158635284
Run 499,64.61926409074303,905.5551221003473,377.3706168998286,28.765835171233704,65.92669811283007,15.075782348527426,2.9789823638713604,5.033548112360536,0.40470534507772105,0.5596319239256218,0.40921482774999957,0.05472797595270451,6.2265515667645275,0.5959130974632907,0.42182371548456743,0.02188129197182276,0.01029211750727126,0.027450332289718198,0.03226636873218766,0.02809544163772047,0.7523443523906076,0.0010981645431893047,295.04639907256507,56.04334998378605,0.015919173911970324,67.54630101749625,0.005692286411066933,0.0036347160402610138,509.14525380917894,131.13993079310103,278.3017636395079
Run 500,110.94219785809946,793.3083076470222,51.709613224174944,18.509225644741754,62.4525143987709,21.454969410605948,2.496095454672029,8.416096353620652,0.3042714902274798,0.39598799713458965,0.4357552369323126,0.08222205363513928,6.154169329726107,0.7368522634218757,0.6418414629880052,0.022531598104224074,0.020775573779814923,0.025985128594010056,0.012147409321305822,0.02945559823795691,0.7466787489479627,0.001166125809937653,293.5294888518751,59.09476039064039,0.06753600566118234,50.52804136781263,0.008614860766620398,0.004877876878632736,552.2421445258536,229.08914760470873,278.5612299813748
Run 501,374.72202003354494,995.8136115670851,75.93763407685098,24.82804222069662,65.2627889107125,12.729744172923832,0.2932886377025571,7.863975459075603,0.4969328035251205,0.5829351600694854,0.4257742745780238,0.06876885686462433,6.183509589309101,0.6864332010384937,0.11159971140708663,0.024288746879114247,0.023729802454997874,0.03330870108180543,0.016827026356561015,0.02714285718357542,0.6477619420561496,0.0011123299208256232,291.51868885368077,58.78593128912837,0.02521307194983121,55.31172506978283,0.006236960360402471,0.003932464535484619,550.0577596328073,120.01127446394992,279.6208122181406
Run 502,345.7802673219323,764.4730008798681,201.0059444270884,16.53243762935706,85.81002492341382,24.33716567163599,1.470748948316635,7.115283742807166,0.297396336930559,0.6267144717221883,0.4294107407894654,0.07297247565362044,5.922461417117722,0.7220716753289125,0.5277857610067924,0.013596635793219604,0.019778207606072528,0.030034966189446642,0.026792364702244317,0.026075502371877866,0.6284935592455959,0.0008179959615487,291.1850676047613,56.99215956190266,0.0269040762785442,58.56924933470961,0.009324651606864704,0.004341953403548209,553.5861803364653,103.76343802997205,279.4330005992479
Run 503,111.42330623181007,302.2220547079953,278.1167813685553,14.609704435250636,60.59888366449883,23.21981403437679,0.4187659480579058,5.395945176093097,0.2888575481518989,0.6068513513281066,0.4492233711464745,0.08018857393940441,5.6392602128402345,0.6416179412342117,0.5042777252594896,0.023494111731550527,0.015408487653384092,0.0348254052862258,0.023594968116798926,0.03458521732915272,0.7612802271520481,0.000993047487883396,298.80740411694353,59.46376783785015,0.021886674604321824,56.10718639023241,0.009276841927898148,0.003986657747175382,649.1570233269548,164.40456980994452,278.13284347863043
Run 504,277.8427316628322,763.0663882651227,91.6747032278887,22.841270065991353,65.39252752603026,10.303262113989408,2.878571629335327,5.066408142240694,0.26305896431953113,0.4126214150179917,0.44247129128997653,0.09500268495061145,6.056605240011315,0.7854756872256418,0.7493229262931079,0.029986496992870044,0.0206340893705901,0.028288757758693765,0.016782304988568968,0.02517867823433728,0.7283192534600751,0.0009063143064256717,299.4455791918994,55.61731132678018,0.09881731076427222,65.0673955598642,0.007900721120347502,0.004702268672259706,634.5485563204471,80.17494934408727,281.7516602603884
Run 505,493.73104860444727,423.4783786484869,301.8823872432803,19.03288513631463,62.60396076606188,16.588543607552058,2.651540260594654,7.474569623762254,0.3233873907364453,0.4859723977027468,0.4069275370978768,0.09238429997257547,5.5527931375697825,0.7057993481709092,0.4554494513702513,0.02227019012735706,0.02132633937880187,0.024158778049562006,0.01649220658756319,0.029561278088548634,0.7892768813453857,0.0009999541797093615,296.96655007935965,57.35860026229589,0.038229986969869165,50.26397100657783,0.006047589972706206,0.0048312671021933425,530.0659098344897,288.0730046394831,278.6398056623556
Run 506,252.8687280685956,745.5412428438586,201.77804882540013,14.49698774558492,81.97356854881089,23.95699884669388,0.7847910515432213,5.77326289944815,0.2383701418215051,0.5063828005136181,0.41894727047199715,0.06821644700114568,5.536901383691468,0.5531272046643105,0.10006105838982757,0.024906839163939418,0.01550172278761549,0.018151172946195098,0.03472335599476257,0.034936666567898005,0.7054270081046901,0.0010159507998152009,293.97507091120985,56.37669172078251,0.08921721489782242,69.69447824542182,0.005558179850624714,0.004490765222122587,512.2651888586613,286.1681052309383,276.10295965170127
Run 507,77.02819055549729,904.7964192153054,325.1057103020424,27.871203206288712,88.74124234515708,23.555275903071824,2.705236404470598,5.449911546681149,0.4045198288776478,0.3291040935190746,0.4013266319631379,0.056808904023297885,5.935731369554079,0.6321970494806101,0.6065548861600729,0.02761630147487132,0.023072856453138953,0.03280608972779333,0.028623409016896466,0.025462185128504882,0.699912496352579,0.0009578238328091817,290.8506358503853,57.99171639433298,0.07993226364882283,67.72020195897785,0.008676365549255351,0.004428110137210023,661.0196486953596,165.1294236396539,277.7405508543435
Run 508,184.49806655571066,611.6920960624069,302.3991622757824,22.672869978626863,86.66654850266936,28.769107677037177,2.381220460829757,6.046678012048087,0.32293976640178435,0.4035483357781637,0.41741365589854645,0.0981855850090061,6.395099511000391,0.5730595047838006,0.4087994274437714,0.021649564460678686,0.0248946180790164,0.02337757624283799,0.011023818167633934,0.02573580241707939,0.745272698524241,0.0011486614060305387,292.53590818118846,56.742862698475484,0.07544331253673865,66.662610681283,0.009217915407970437,0.004072073361217114,552.5200261576373,259.70118511838336,277.25424520627104
Run 509,427.66181703901225,631.3800273352404,341.0615135138397,17.42228449422062,79.76292578220645,25.786770601644633,2.6905498284673617,8.55556826566913,0.285908477677299,0.48002591006689943,0.40528250789741865,0.07010465112014265,5.569908963546726,0.7308150125215974,0.6951197175895709,0.026155888753097177,0.027695824965957815,0.026235059562862817,0.02654049608299084,0.03319893593215914,0.7651150747225826,0.001093376237339345,292.5626368459837,56.389308503140505,0.06518163523061861,65.32236855598676,0.005322116663785627,0.00408905297833281,681.7231760105591,116.42691517878363,276.4940901529471
Run 510,94.13969888886677,627.1827172005414,67.78615651568498,12.608135399195517,69.77753585272905,23.94551164842891,0.045543880081345134,6.779240172247894,0.33855518528498263,0.6166240768803359,0.4195796674217638,0.08939096624648465,5.847038412570514,0.6140767322659055,0.6608892534972473,0.024126643011354122,0.0264769612460638,0.02325639132096748,0.02563749627478997,0.02976913203996419,0.6704174158948734,0.0010467470250041023,292.3505971650086,59.71514350131461,0.07407830282031067,54.20114024988715,0.008648232713447829,0.004094070604533011,662.8123467646162,216.71618817898374,278.2428737603099
Run 511,104.83790402598396,540.1019823396078,118.85478699413875,21.59720981976985,80.96577921088105,20.538476520688967,0.872080598922464,7.567966983576698,0.1906613356336643,0.5144103928685019,0.4261667204299344,0.051230613823578804,6.270281586258605,0.5816220327364441,0.6687972069654065,0.011245782619225507,0.015418100141925808,0.03425765514933536,0.031746012505483166,0.03275131185671637,0.7393329936219187,0.0011610712300283333,291.8743416542808,55.65967951304029,0.051043198076147454,51.31453649924397,0.007832714619042037,0.0035029417778178517,687.090513583837,106.30991383742057,276.0293494458554
Run 512,256.17852185570985,405.2362320524145,205.05240770033367,21.53307466384888,84.95110613562909,24.764183415023666,0.45910001311704085,5.509976172658469,0.41229909680630705,0.6119052258948583,0.40422854790882695,0.08195129239683349,6.018116721946279,0.5971658440733243,0.6626369022291039,0.013984706840391901,0.029618950134165226,0.017568330308322014,0.010410277081782897,0.026486930450680627,0.6547255410378345,0.0009155940612602915,296.03359578207574,59.22886374266785,0.0833024392891346,52.32023966056028,0.008272081319890465,0.0042365731645488324,547.1958205833212,84.83723089893945,279.0069420958025
Run 513,245.04734881460118,598.2678957995447,170.20403264299946,14.473382705781493,68.90534222619767,23.19662799736732,1.4208986544067241,4.926303105015151,0.27196817408015217,0.5184910943642926,0.41817420614750067,0.08921158578101238,6.149434802242578,0.67943238496771,0.07350380547749286,0.0254430018006783,0.01431566037096942,0.02049201242050054,0.027785463842450397,0.034397987262781156,0.7805453014809982,0.0011248419837695946,297.3938837291633,59.78700557279187,0.06833671357087626,58.309670197166376,0.007441091755835303,0.004355842288875826,662.6994599871075,274.0971763898431,276.3130066330908
Run 514,331.74818108915196,850.9951618270441,283.2793127070401,19.219509768759092,80.88164947640158,28.064713936859828,1.9192281718787845,10.135708893195705,0.30586944587431997,0.4873383006453278,0.40077739196640677,0.0553810710614101,6.169635853390281,0.5189826710867317,0.11494721664855392,0.014450267683122398,0.020568120335508436,0.015748205779229328,0.014957960905724954,0.025119413347462136,0.7350212905122839,0.0011763907126211193,298.44899700429886,57.64459543401562,0.033435450931677074,56.57046150712788,0.005114487170291834,0.004042873057800412,510.45392058041955,62.502234865075984,277.1834351417358
Run 515,455.6751247149324,877.1644697237053,57.82760613860947,26.819986074708208,50.55659160663903,26.43953995082778,1.26873712675379,8.25672408853313,0.37694042904997216,0.3715812417738209,0.44505697437427166,0.09097774831010104,6.14964486255051,0.7487803145353334,0.4415218391895836,0.022084508423095166,0.011216341162359054,0.030630484467960014,0.02126885233733583,0.03203412538226896,0.6201071157274806,0.0011891753608401208,299.9145618210555,58.1292157596647,0.06230737500271587,60.870083103551195,0.005907357911468332,0.0044170417663604725,604.947750707409,171.41425273725133,277.16674087689427
Run 516,291.92116391723255,896.3032703136627,386.4106672149512,26.1175985660194,83.75055374345824,25.154099637245164,2.6123258092519985,5.799357721979614,0.3661621902373987,0.5944640636141121,0.42229432288423574,0.07986479116584663,5.757224081207814,0.6531649422364831,0.6120362212990229,0.027859107582499702,0.017180989380866474,0.019229731804941086,0.01410315285625588,0.031295871355181554,0.668298246060865,0.00089329786663804,299.2810660574849,58.85978516099111,0.045175698024022055,61.49574616735459,0.006711167791365485,0.0035796139625664343,639.4944154344366,195.3624443588733,278.15029738661235
Run 517,295.28452914287254,943.8612517738546,324.0407302396848,10.139818250990661,56.18068080429869,25.64577639661384,1.793000359428543,7.183349987192472,0.30191632458772216,0.5861813687704668,0.4445005300558713,0.08666639475194324,5.544765672114427,0.503087713558314,0.3968317662371924,0.029838074327466095,0.012469592328084242,0.024786508342559133,0.019269992341895446,0.029787566307992945,0.604219489384101,0.001182704545156876,298.2648576657758,58.68052429156462,0.044148242024523596,59.774354586169,0.00697364653216925,0.004339459253740779,578.9169677866682,246.60421260174425,278.46368018429314
Run 518,458.4102367372301,473.5531956362544,269.0063724952376,13.018648324827954,76.75390148467699,16.405127241743006,1.2796267837557402,7.1208500077493255,0.1959932391819319,0.6833960160474253,0.42684588156595504,0.0946648725972159,5.969545170960072,0.5518187990480375,0.35278335959786844,0.018695034058657474,0.02634931401604041,0.024609142966115563,0.014960905759839624,0.02936158924060187,0.648816294093881,0.0011699879892054176,296.6553638763911,58.08700083245288,0.07630335642587835,53.0652435876549,0.008862182792006346,0.004010962940082252,610.5706975247433,290.2353281954716,277.3821733912455
Run 519,406.3764062226543,563.0745755972368,203.81759549353652,11.193611288971173,89.54010148347955,21.203656283246453,2.7354267579578297,10.864861038017843,0.30563949784062305,0.42298932778335663,0.42186529818867435,0.05096802020275609,5.564786913554377,0.7661296151082712,0.5711027587238073,0.025069566227632338,0.01616662955478374,0.028284912583300046,0.03056407613830143,0.031123941498429473,0.7898228468491432,0.0008423040730225081,298.8962472483845,56.00091948116259,0.06792453424979007,65.69784564445808,0.008751966536599442,0.0040401487625135474,652.1239155491593,237.43339393100447,278.4822253736068
Run 520,397.85058324049174,424.8877941057594,178.10094086117147,10.118249491961969,75.98677020485052,16.20530266782261,2.9850529209104186,10.108130520858355,0.16770648206790706,0.417413703845285,0.43863806936549965,0.05816513769782333,5.50926144069771,0.586698101846959,0.4424844548605824,0.01829555892941992,0.01779972960911372,0.023825902680613506,0.02672967083822845,0.028171261992682536,0.6061575814745536,0.0009842129761644424,294.388714795793,56.13248962876818,0.01044887936694436,69.95699196012998,0.007913056405762002,0.004771868512696226,623.421765015001,61.05493436831581,279.1157562686105
Run 521,161.71989498815117,782.0553890186129,344.3271671162855,10.72984879740771,85.09925375013864,14.607897288916863,2.62293026029801,8.329230199362982,0.47612030238898195,0.35328864193344506,0.44942362606303665,0.0546769629167036,5.98882290579621,0.7652116309444836,0.741979310903285,0.015301072709646125,0.010824395679218547,0.016186864649809878,0.016390743920563482,0.03036128140321745,0.756997363028688,0.0010472660364448435,297.84502794322447,56.01838962974019,0.03337991239725184,69.57596152950998,0.008023307157099797,0.0045131759731928565,633.6170208058246,145.2721368925219,277.1947448351512
Run 522,136.58675741483864,457.33151512318153,305.0056004898011,19.03451534693914,64.85231560206427,15.61998151571013,0.7781020239949166,10.813177966696625,0.2097248716553952,0.46464285388365867,0.4224891407679685,0.058893574984316875,6.091672441438998,0.6627810525563802,0.6102357773588076,0.011034645173390721,0.011676933115931657,0.015153906459852647,0.022432939543296566,0.03176747547904391,0.7386284885285913,0.0008301527297734151,292.78133556572016,55.736463486291655,0.089346891479031,57.906069691894366,0.008637656236964147,0.004598182342387302,585.7783376036233,175.79855305288262,278.0919205349903
Run 523,352.5343753980818,554.9877963279449,391.63394055633,18.2193916520183,82.49234476676828,27.3487757499245,0.9456699318491586,9.77178716935385,0.25051297620174484,0.4422666337650726,0.40832319004770135,0.05407594014938094,5.644689339551876,0.64937781043757,0.3053742689518363,0.017268022200326444,0.014863864291392453,0.015539390866289932,0.03150625838969039,0.025519830590764757,0.7224840799473509,0.0011233064540906118,296.41949032942574,58.2878024119461,0.08231127848686316,51.06825137412488,0.008099879759048013,0.0038708920930990024,604.381414929645,126.65695892694873,278.335928883583
Run 524,371.82782254009095,999.1363624601388,444.9447302000641,25.90242199660362,68.73146501395513,11.170522634564842,0.48706336187767063,9.433053722138586,0.20200702188718248,0.4079569323907256,0.43343584794085965,0.06659841319438867,6.263297129795616,0.5920679691930985,0.4924583150196917,0.016434319795663184,0.023637814535949243,0.02976241548174479,0.03044013630498945,0.02715159818722276,0.6718666468222394,0.0010283760545308856,295.64074248157067,55.331410191799144,0.06419258196947192,63.41862951549537,0.008982011132978782,0.003938969670190787,560.0693489827826,76.43492085102208,280.4969071976394
Run 525,190.3790480193881,357.34972146926776,406.9797133442185,13.51830290341601,81.93521739100575,28.069498667534738,0.26134443078833036,8.933144299403509,0.19383824806787528,0.35120313254392577,0.40129375154899133,0.09210116318127085,5.650260334068322,0.7151314461452144,0.027612421160609274,0.015748458434485402,0.014080545907035752,0.018169459671888103,0.01557077332374096,0.026347577448275483,0.6387490191707472,0.0009217919083899141,299.9479386016026,59.515673369111525,0.09673613065559301,67.57334947381409,0.00572362063117245,0.004174897550672628,619.6521793312779,242.3745066957302,279.8774196873297
Run 526,118.62500918512909,652.0300437582225,351.40359422921017,14.613044129975254,80.64419157409351,27.727163403637945,0.017655051438765335,5.799812483678773,0.48527141417340525,0.6504660335282122,0.42787312416793544,0.08796116953864795,6.267920894764143,0.6515294063284627,0.6380457710840742,0.02581244204786027,0.010835842052665271,0.03111621892564368,0.016944234620703737,0.02681033231258748,0.7523291156765678,0.0011833925187750046,295.71996178615484,55.01939163829921,0.09913483954111482,56.86258772911246,0.006509805487408846,0.0045017648361072166,648.8713194449293,187.306201610549,278.48273632602536
Run 527,97.37842009734655,579.2166732639262,355.45587268099104,27.90514501808252,86.21242442495964,19.539893872354284,1.45340276732287,11.044003529377719,0.1582557799950254,0.5356365648671999,0.40730591101332525,0.07496046787059957,6.05620093137393,0.790932510034005,0.33712066129504087,0.017918807500165862,0.02830771230854389,0.021621037479450395,0.019699984313373567,0.02769254981027976,0.795451714939567,0.0008690371656752101,294.0478713928569,57.57893911251661,0.04848818512762584,67.56511748728546,0.007705902586358679,0.004141493793321348,656.4340962277016,232.6218517720022,278.211288846831
Run 528,247.03741431831952,701.6778978586799,206.13386232469878,12.348421093707085,53.24318398414705,10.669275102221615,0.10954577668565635,9.74818210218115,0.408729825021683,0.4491692031022707,0.4137880149163656,0.05833039107100014,5.742916620135219,0.7385355680394088,0.21713466053290104,0.01126076738576924,0.026290657282391702,0.023492702008207807,0.013041632259284869,0.032203061883002974,0.751334716665736,0.00102075121450784,298.8649093421777,59.170459935862915,0.05944013795483722,65.47744415130289,0.008306528456287128,0.00407465296213038,644.4196014608957,59.92245899684688,279.7761539850866
Run 529,269.64949782968785,785.2045739635919,199.29172846994283,29.26630707662521,80.28154759276228,11.646249797177724,2.340745999340067,8.458212877828528,0.4506441945753804,0.6213954026865256,0.400073741847781,0.05797640596480405,5.948376699432288,0.5343774744602016,0.5568107426706064,0.015615400048996352,0.0147655300964095,0.030777634837869914,0.018004249324225344,0.03074377323610045,0.6081013627440718,0.0011937529109409665,296.0644753920576,57.824744556638024,0.05925202180168931,57.85912162407206,0.007107069729653025,0.0036408183419193475,631.9553212348254,80.13648320621473,278.25542235675704
Run 530,268.9808911296865,815.1773685924599,220.13589086118805,23.854849457328804,79.92502277636044,21.122557940864507,1.0475835652437655,11.126789782741099,0.43277094405074523,0.6783592803708184,0.41127810879502935,0.06309552669719189,5.840136927379625,0.6368129344470788,0.5178121111339191,0.02249746845615819,0.014309958287231283,0.01942520307702692,0.03423130944221061,0.033124377777676454,0.6167779785238051,0.001019240564480479,299.0306470591661,58.621992789707974,0.01282451684291735,62.10679880487929,0.008914266275660708,0.004674800447870602,504.17829642240594,53.78101629210137,281.3232447395896
Run 531,209.9375394908779,755.9863790155407,236.61339335667066,14.887458664721597,71.03485871553431,16.244279828578318,0.790728808313321,9.780680998133743,0.2611219997462557,0.5004748627990693,0.42994881659211415,0.058595157756355716,6.074129250703818,0.7569772339223415,0.6351389643202278,0.025099033092513025,0.014754948736804819,0.02086918532897933,0.02593298320515551,0.025745281015950066,0.6495779538575671,0.0011437958662997181,294.5823777052601,56.264891591808535,0.05770316169355016,63.55940145823028,0.008344655635010193,0.004542990161487605,628.4859890802506,289.4555604780111,279.06500908530563
Run 532,167.9869467332362,379.06613097368995,338.5247880549098,25.04630194740288,51.67488369104012,14.073875079781894,1.5599423590933155,8.705308937595248,0.4405779579078267,0.3844237094871835,0.41858795782006314,0.08982563038405046,6.003925028472235,0.7268014837020066,0.7012195092656208,0.027574869783570766,0.013072179351782167,0.03295671125852173,0.021445903223360294,0.029140139394737127,0.63253452302398,0.0011435917565353758,297.49878517121516,56.020564852643346,0.06364977894901745,63.79837371311968,0.005470960209253739,0.003501166026186737,522.7422430011111,231.3947775176104,275.3016818357296
Run 533,233.7029908111938,923.3803220542881,352.72498450508516,10.707431553080333,56.44353994312513,18.38051877042483,1.1156428236633587,11.08779457888954,0.16846606574987583,0.3617129333967266,0.40446067472359315,0.059125465862273546,5.549655107721984,0.5334117516010287,0.09475882839915711,0.024777184320145387,0.02021270307217323,0.021497916896935563,0.015404997096613832,0.03374248899080489,0.6082504124670137,0.000978569341177725,293.92559225157964,59.00244886373152,0.08465521393250598,69.25388250525437,0.008007594329960857,0.003704134155650742,633.9665734618233,199.2294789836433,277.79527289063213
Run 534,391.39858205937884,520.456394570861,281.55876551965656,22.57870703235335,76.43427624405277,22.72002010026207,0.7259017913951266,6.892523361497049,0.28377186513950564,0.3173492319778414,0.4318560201256489,0.08800423406946681,6.198445793296152,0.6243485057392492,0.6827898860093157,0.013358645970009212,0.015428535171363101,0.03316687337676165,0.016269775959367936,0.03367555492968793,0.73939175461974,0.0009650191774735567,296.1397582505872,57.42800593337898,0.07460526065038013,69.98087763040421,0.008686290051989428,0.004991078165072811,550.2017701467424,237.49021801465005,279.4586492733478
